x,y
5.525000091269613,7.125000115111471
5.512873309837093,7.076492989381392
5.500746528404573,7.027985863651312
5.488619746972053,6.979478737921234
5.476492965539534,6.930971612191154
5.464366184107014,6.882464486461076
5.452239402674494,6.833957360730996
5.440112621241974,6.785450235000917
5.4279858398094545,6.736943109270838
5.415859058376935,6.688435983540759
5.403732276944415,6.63992885781068
5.391605495511895,6.591421732080601
5.3750000890344385,6.525000106170774
5.3750000890344385,6.475000105425716
5.3750000890344385,6.425000104680658
5.3750000890344385,6.3750001039356
5.3750000890344385,6.325000103190542
5.3750000890344385,6.275000102445484
5.3750000890344385,6.2250001017004255
5.3750000890344385,6.175000100955367
5.3750000890344385,6.125000100210309
5.3750000890344385,6.075000099465251
5.3750000890344385,6.025000098720193
5.3750000890344385,5.975000097975135
5.3750000890344385,5.925000097230077
5.3750000890344385,5.875000096485019
5.3750000890344385,5.825000095739961
5.3750000890344385,5.775000094994903
5.3750000890344385,5.725000094249845
5.3750000890344385,5.675000093504787
5.3750000890344385,5.625000092759729
5.3750000890344385,5.575000092014671
5.3750000890344385,5.525000091269613
5.3750000890344385,5.475000090524555
5.3750000890344385,5.4250000897794965
5.3750000890344385,5.3750000890344385
5.3750000890344385,5.32500008828938
5.3750000890344385,5.275000087544322
5.3750000890344385,5.225000086799264
5.3750000890344385,5.175000086054206
5.3750000890344385,5.125000085309148
5.3750000890344385,5.07500008456409
5.3750000890344385,5.025000083819032
5.3750000890344385,4.975000083073974
5.3750000890344385,4.925000082328916
5.3750000890344385,4.875000081583858
5.3750000890344385,4.8250000808388
5.366780139546684,4.775680383912272
5.358560190058929,4.726360686985744
5.350340240571175,4.677040990059216
5.34212029108342,4.627721293132688
5.333900341595665,4.57840159620616
5.32500008828938,4.5250000763684515
5.307443915948354,4.478183616792379
5.289887743607326,4.431367157216308
5.2723315712662995,4.384550697640236
5.254775398925273,4.337734238064164
5.237219226584246,4.290917778488092
5.2196630542432185,4.244101318912021
5.202106881902192,4.197284859335949
5.175000086054206,4.125000070407987
5.1396447464680435,4.089644730821824
5.07500008456409,4.025000068917871
5.039644744977927,3.9896447293317077
4.975000083073974,3.9250000674277543
4.939644743487811,3.8896447278415915
4.875000081583858,3.825000065937638
4.830278721367462,3.80263938582944
4.785557361151066,3.7802787057212424
4.74083600093467,3.757918025613044
4.696114640718274,3.735557345504846
4.651393280501878,3.7131966653966484
4.606671920285482,3.6908359852884502
4.561950560069086,3.668475305180252
4.51722919985269,3.6461146250720544
4.472507839636294,3.6237539449638563
4.427786479419898,3.601393264855658
4.383065119203502,3.5790325847474604
4.338343758987106,3.5566719046392623
4.275000072643161,3.52500006146729
4.227565907033811,3.50918867293084
4.180131741424462,3.49337728439439
4.132697575815111,3.47756589585794
4.085263410205762,3.46175450732149
4.037829244596412,3.4459431187850402
3.990395078987062,3.4301317302485903
3.9429609133777124,3.4143203417121404
3.8955267477683626,3.3985089531756905
3.848092582159013,3.3826975646392405
3.8006584165496626,3.3668861761027906
3.753224250940313,3.3510747875663407
3.705790085330963,3.3352633990298908
3.6583559197216133,3.319452010493441
3.6109217541122636,3.3036406219569905
3.563487588502914,3.287829233420541
3.516053422893564,3.2720178448840906
3.468619257284214,3.2562064563476407
3.421185091674864,3.240395067811191
3.3737509260655143,3.224583679274741
3.3263167604561645,3.208772290738291
3.2788825948468148,3.192960902201841
3.2314484292374646,3.177149513665391
3.1840142636281152,3.161338125128941
3.136580098018765,3.1455267365924913
3.0750000547617673,3.1250000555068254
3.0302786945453715,3.102639375398627
2.985557334328975,3.0802786952904295
2.9408359741125794,3.0579180151822314
2.8961146138961835,3.0355573350740332
2.8513932536797872,3.0131966549658356
2.775000050291419,2.975000053271651
2.7285762150553867,2.956430519177238
2.682152379819355,2.9378609850828257
2.6357285445833227,2.9192914509884127
2.589304709347291,2.900721916894
2.5428808741112587,2.882152382799587
2.496457038875227,2.863582848705174
2.4500332036391947,2.8450133146107617
2.403609368403163,2.8264437805163487
2.3571855331671308,2.8078742464219357
2.310761697931099,2.789304712327523
2.2643378626950668,2.77073517823311
2.2179140274590345,2.7521656441386977
2.1714901922230028,2.7335961100442847
2.125066356986971,2.7150265759498717
2.0786425217509388,2.696457041855459
2.0322186865149066,2.6778875077610462
1.9857948512788748,2.6593179736666333
1.9393710160428426,2.6407484395722207
1.8929471808068108,2.6221789054778077
1.8465233455707786,2.603609371383395
1.8000995103347468,2.5850398372889822
1.7536756750987146,2.5664703031945697
1.7072518398626826,2.5479007691001567
1.6608280046266506,2.5293312350057437
1.6144041693906186,2.510761700911331
1.5250000316649674,2.4750000458210706
1.4750000309199094,2.4750000458210706
