x,y
5.625000092759729,7.125000115111471
5.609188704223278,7.07756594950212
5.593377315686829,7.030131783892771
5.577565927150379,6.982697618283421
5.561754538613929,6.9352634526740715
5.545943150077479,6.887829287064721
5.530131761541029,6.840395121455372
5.514320373004579,6.792960955846022
5.498508984468129,6.745526790236672
5.482697595931679,6.698092624627322
5.46688620739523,6.650658459017972
5.451074818858779,6.603224293408623
5.43526343032233,6.5557901277992725
5.419452041785879,6.508355962189922
5.40364065324943,6.460921796580573
5.3750000890344385,6.3750001039356
5.3750000890344385,6.325000103190542
5.3750000890344385,6.275000102445484
5.3750000890344385,6.2250001017004255
5.3750000890344385,6.175000100955367
5.3750000890344385,6.125000100210309
5.3750000890344385,6.075000099465251
5.3750000890344385,6.025000098720193
5.3750000890344385,5.975000097975135
5.3750000890344385,5.925000097230077
5.3750000890344385,5.875000096485019
5.3750000890344385,5.825000095739961
5.3750000890344385,5.775000094994903
5.3750000890344385,5.725000094249845
5.3750000890344385,5.675000093504787
5.3750000890344385,5.625000092759729
5.3750000890344385,5.575000092014671
5.3750000890344385,5.525000091269613
5.3750000890344385,5.475000090524555
5.3750000890344385,5.4250000897794965
5.3750000890344385,5.3750000890344385
5.3750000890344385,5.32500008828938
5.3750000890344385,5.275000087544322
5.3750000890344385,5.225000086799264
5.3750000890344385,5.175000086054206
5.3750000890344385,5.125000085309148
5.3750000890344385,5.07500008456409
5.3750000890344385,5.025000083819032
5.3750000890344385,4.975000083073974
5.3750000890344385,4.925000082328916
5.3750000890344385,4.875000081583858
5.3750000890344385,4.8250000808388
5.362873307601919,4.776492955108721
5.350746526169399,4.727985829378642
5.338619744736879,4.679478703648563
5.32649296330436,4.6309715779184835
5.31436618187184,4.582464452188405
5.30223940043932,4.533957326458325
5.2901126190068,4.485450200728247
5.275000087544322,4.425000074878335
5.259188699007872,4.377565909268985
5.2433773104714225,4.330131743659636
5.227565921934972,4.282697578050286
5.211754533398523,4.235263412440936
5.195943144862072,4.187829246831586
5.175000086054206,4.125000070407987
5.1396447464680435,4.089644730821824
5.07500008456409,4.025000068917871
5.039644744977927,3.9896447293317077
4.975000083073974,3.9250000674277543
4.939644743487811,3.8896447278415915
4.875000081583858,3.825000065937638
4.827565915974508,3.8091886774011883
4.780131750365158,3.7933772888647384
4.732697584755808,3.7775659003282884
4.685263419146459,3.7617545117918385
4.637829253537109,3.7459431232553886
4.590395087927759,3.7301317347189387
4.542960922318409,3.7143203461824887
4.495526756709059,3.698508957646039
4.44809259109971,3.682697569109589
4.400658425490359,3.666886180573139
4.35322425988101,3.651074792036689
4.30579009427166,3.635263403500239
4.25835592866231,3.619452014963789
4.21092176305296,3.603640626427339
4.16348759744361,3.5878292378908894
4.116053431834261,3.572017849354439
4.0686192662249105,3.556206460817989
4.021185100615561,3.540395072281539
3.973750935006211,3.5245836837450892
3.9263167693968613,3.5087722952086393
3.8788826037875115,3.4929609066721894
3.8314484381781613,3.4771495181357395
3.784014272568812,3.4613381295992895
3.7365801069594617,3.4455267410628396
3.675000063702464,3.4250000599771737
3.630278703486068,3.4026393798689756
3.585557343269672,3.380278699760778
3.540835983053276,3.3579180196525797
3.4961146228368802,3.3355573395443816
3.451393262620484,3.313196659436184
3.406671902404088,3.2908359793279858
3.3619505421876923,3.2684752992197876
3.317229181971296,3.24611461911159
3.2725078217549,3.223753939003392
3.2277864615385043,3.2013932588951937
3.183065101322108,3.179032578786996
3.1383437411057122,3.156671898678798
3.0750000547617673,3.1250000555068254
3.0302786945453715,3.102639375398627
2.985557334328975,3.0802786952904295
2.9408359741125794,3.0579180151822314
2.8961146138961835,3.0355573350740332
2.8513932536797872,3.0131966549658356
2.8066718934633914,2.9908359748576374
2.7619505332469956,2.9684752947494393
2.7172291730305993,2.9461146146412416
2.6725078128142035,2.9237539345330434
2.6277864525978076,2.9013932544248453
2.5830650923814114,2.8790325743166476
2.5383437321650155,2.8566718942084495
2.4750000458210706,2.825000051036477
2.428082889281095,2.8077147828375386
2.3811657327411195,2.7904295146386002
2.334248576201144,2.773144246439662
2.287331419661168,2.7558589782407235
2.2404142631211927,2.738573710041785
2.193497106581217,2.7212884418428467
2.1465799500412412,2.7040031736439083
2.099662793501266,2.68671790544497
2.05274563696129,2.6694326372460315
2.0058284804213145,2.652147369047093
1.958911323881339,2.6348621008481548
1.9119941673413634,2.6175768326492164
1.8650770108013877,2.600291564450278
1.818159854261412,2.5830062962513396
1.7712426977214366,2.565721028052401
1.7243255411814609,2.548435759853463
1.6774083846414851,2.5311504916545244
1.6304912281015096,2.513865223455586
1.583574071561534,2.4965799552566477
1.5250000316649674,2.4750000458210706
1.4750000309199094,2.4750000458210706
