x,y
5.125000085309148,0.7750000204890967
5.175000086054206,0.8250000212341547
5.225000086799264,0.8750000219792128
5.275000087544322,0.9250000227242708
5.32500008828938,0.9750000234693289
5.360355427875543,1.0103553630554918
5.4250000897794965,1.075000024959445
5.460355429365659,1.110355364545608
5.525000091269613,1.175000026449561
5.560355430855775,1.210355366035724
5.625000092759729,1.2750000279396771
5.675000093504787,1.3250000286847352
5.725000094249845,1.3750000294297933
5.775000094994903,1.4250000301748513
5.825000095739961,1.4750000309199094
5.875000096485019,1.5250000316649674
5.925000097230077,1.5750000324100255
5.975000097975135,1.6250000331550836
6.025000098720193,1.6750000339001416
6.052735108944739,1.7166025492369597
6.080470119169284,1.7582050645737775
6.125000100210309,1.8250000361353158
6.175000100955367,1.8750000368803739
6.2250001017004255,1.925000037625432
6.243569635794838,1.971423872861464
6.2621391698892515,2.017847708097496
6.280708703983664,2.064271543333528
6.2992782380780765,2.11069537856956
6.325000103190542,2.1750000413507222
6.3750001039356,2.2250000420957803
